"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/01/2024";"2100";"31,2";"33,1";"31,2";"33,0";"33,0";"27,0";"13,1";"13,1";"11,5";"945,4";"945,4";"944,9";"2,9";"169,0";"5,7";"583,90";"0,0"
"06/01/2024";"2200";"29,4";"31,2";"29,4";"39,0";"39,0";"33,0";"14,0";"14,0";"13,0";"946,3";"946,3";"945,4";"2,9";"173,0";"5,3";"79,00";"0,0"
"06/01/2024";"2300";"27,5";"29,7";"27,5";"55,0";"55,0";"39,0";"17,7";"17,7";"14,0";"947,1";"947,1";"946,3";"6,8";"140,0";"11,3";"";"0,0"
"07/01/2024";"0000";"25,6";"27,5";"25,6";"63,0";"63,0";"55,0";"18,1";"18,2";"17,7";"948,0";"948,0";"947,1";"5,6";"136,0";"10,5";"";"0,0"
"07/01/2024";"0100";"24,0";"25,6";"24,0";"69,0";"69,0";"63,0";"18,0";"18,2";"18,0";"948,9";"948,9";"948,0";"3,2";"144,0";"9,3";"";"0,0"
"07/01/2024";"0200";"23,2";"24,0";"23,2";"71,0";"71,0";"69,0";"17,6";"18,0";"17,6";"948,8";"949,1";"948,6";"3,4";"140,0";"6,6";"";"0,0"
"07/01/2024";"0300";"22,5";"23,2";"22,5";"73,0";"73,0";"71,0";"17,5";"17,6";"17,4";"948,1";"948,8";"948,1";"3,4";"149,0";"6,8";"";"0,0"
"07/01/2024";"0400";"22,1";"22,7";"22,0";"75,0";"75,0";"73,0";"17,5";"17,5";"17,4";"947,7";"948,1";"947,7";"3,1";"173,0";"6,8";"";"0,0"
"07/01/2024";"0500";"21,2";"22,1";"21,2";"79,0";"79,0";"75,0";"17,4";"17,5";"17,3";"947,6";"947,8";"947,6";"2,3";"167,0";"5,6";"";"0,0"
"07/01/2024";"0600";"20,7";"21,2";"20,7";"81,0";"81,0";"79,0";"17,4";"17,6";"17,2";"947,2";"947,8";"947,2";"2,9";"156,0";"4,4";"";"0,0"
"07/01/2024";"0700";"20,6";"21,0";"20,3";"82,0";"83,0";"81,0";"17,5";"17,6";"17,2";"947,7";"947,7";"947,2";"2,2";"170,0";"4,7";"";"0,0"
"07/01/2024";"0800";"20,0";"20,6";"20,0";"84,0";"84,0";"82,0";"17,2";"17,6";"17,2";"948,0";"948,0";"947,7";"1,0";"182,0";"4,1";"";"0,0"
"07/01/2024";"0900";"20,3";"20,3";"19,9";"86,0";"86,0";"84,0";"17,8";"17,8";"17,2";"948,5";"948,5";"948,0";"0,2";"197,0";"2,7";"87,40";"0,0"
"07/01/2024";"1000";"22,7";"23,0";"20,3";"76,0";"86,0";"74,0";"18,2";"18,4";"17,6";"948,9";"948,9";"948,5";"1,1";"186,0";"2,4";"761,20";"0,0"
"07/01/2024";"1100";"24,8";"25,1";"22,5";"66,0";"76,0";"66,0";"18,1";"19,1";"17,7";"949,3";"949,3";"948,9";"0,9";"188,0";"2,8";"1540,40";"0,0"
"07/01/2024";"1200";"27,3";"27,7";"24,8";"59,0";"68,0";"58,0";"18,6";"19,2";"18,1";"949,3";"949,4";"949,2";"1,1";"181,0";"3,4";"2192,80";"0,0"
"07/01/2024";"1300";"29,4";"29,7";"27,3";"51,0";"61,0";"51,0";"18,2";"19,6";"17,9";"949,0";"949,3";"949,0";"1,9";"236,0";"3,9";"2874,80";"0,0"
"07/01/2024";"1400";"31,4";"32,3";"29,4";"42,0";"53,0";"42,0";"17,0";"19,3";"17,0";"948,5";"949,1";"948,5";"1,4";"222,0";"7,1";"3268,40";"0,0"
"07/01/2024";"1500";"32,8";"33,6";"31,4";"34,0";"44,0";"33,0";"14,7";"18,1";"14,6";"947,9";"948,5";"947,9";"2,5";"251,0";"5,9";"3563,70";"0,0"
"07/01/2024";"1600";"33,5";"34,8";"32,4";"29,0";"37,0";"29,0";"13,1";"16,6";"13,0";"946,9";"947,9";"946,9";"1,7";"240,0";"5,9";"3315,80";"0,0"
"07/01/2024";"1700";"34,7";"35,3";"33,2";"29,0";"31,0";"26,0";"14,1";"15,0";"12,6";"945,9";"946,9";"945,9";"2,3";"206,0";"5,2";"3295,40";"0,0"
"07/01/2024";"1800";"34,2";"36,3";"33,9";"33,0";"33,0";"25,0";"15,4";"15,6";"12,4";"945,4";"945,9";"945,4";"4,1";"300,0";"7,6";"2899,50";"0,0"
"07/01/2024";"1900";"33,1";"34,3";"31,9";"37,0";"40,0";"32,0";"16,6";"17,1";"14,9";"944,8";"945,4";"944,8";"2,7";"262,0";"8,7";"1625,30";"0,0"
"07/01/2024";"2000";"31,9";"33,5";"31,9";"39,0";"39,0";"33,0";"16,4";"16,6";"15,0";"944,7";"945,0";"944,7";"2,4";"293,0";"6,2";"963,40";"0,0"
"07/01/2024";"2100";"31,6";"32,5";"31,6";"41,0";"43,0";"38,0";"16,7";"17,6";"16,2";"945,3";"945,3";"944,7";"2,0";"257,0";"4,7";"529,20";"0,0"
"07/01/2024";"2200";"30,4";"31,6";"30,4";"46,0";"46,0";"41,0";"17,5";"17,5";"16,7";"945,6";"945,7";"945,2";"1,4";"224,0";"4,0";"19,70";"0,0"
"07/01/2024";"2300";"30,5";"31,4";"29,7";"43,0";"49,0";"41,0";"16,6";"18,0";"16,5";"947,4";"947,4";"945,6";"2,1";"171,0";"3,8";"";"0,0"
"08/01/2024";"0000";"22,8";"30,5";"22,7";"79,0";"79,0";"41,0";"18,9";"19,1";"15,9";"948,2";"948,2";"947,4";"3,4";"118,0";"15,3";"";"0,6"
"08/01/2024";"0100";"23,2";"23,3";"22,3";"76,0";"83,0";"76,0";"18,7";"19,5";"18,6";"948,6";"948,7";"948,1";"1,6";"167,0";"6,3";"";"0,0"
"08/01/2024";"0200";"22,9";"23,2";"22,3";"78,0";"82,0";"76,0";"18,9";"19,3";"18,7";"948,2";"948,6";"948,2";"1,7";"177,0";"3,5";"";"0,0"
"08/01/2024";"0300";"22,2";"23,5";"22,2";"86,0";"86,0";"74,0";"19,6";"19,7";"18,5";"947,9";"948,2";"947,9";"1,5";"169,0";"2,7";"";"0,0"
"08/01/2024";"0400";"22,1";"22,6";"22,0";"84,0";"86,0";"82,0";"19,3";"19,8";"19,2";"947,3";"947,9";"947,3";"1,4";"174,0";"2,6";"";"0,0"
"08/01/2024";"0500";"21,3";"22,4";"21,3";"92,0";"92,0";"83,0";"20,0";"20,0";"19,3";"947,1";"947,4";"947,0";"1,3";"176,0";"2,9";"";"0,0"
"08/01/2024";"0600";"22,1";"22,1";"21,3";"87,0";"95,0";"87,0";"19,8";"20,6";"19,7";"946,6";"947,1";"946,5";"1,7";"164,0";"3,7";"";"0,0"
"08/01/2024";"0700";"21,7";"22,1";"21,4";"90,0";"90,0";"86,0";"19,9";"19,9";"19,4";"946,5";"946,8";"946,4";"1,1";"185,0";"2,8";"";"0,0"
"08/01/2024";"0800";"22,1";"22,1";"21,5";"85,0";"90,0";"85,0";"19,5";"19,8";"19,4";"946,9";"946,9";"946,5";"0,7";"186,0";"1,6";"";"0,0"
"08/01/2024";"0900";"23,1";"23,1";"21,7";"82,0";"87,0";"82,0";"19,8";"19,8";"19,1";"947,8";"947,8";"946,9";"0,9";"185,0";"1,9";"85,30";"0,0"
"08/01/2024";"1000";"26,2";"26,2";"22,7";"69,0";"84,0";"68,0";"19,9";"20,4";"19,0";"948,5";"948,5";"947,7";"0,1";"202,0";"2,0";"733,20";"0,0"
"08/01/2024";"1100";"28,3";"28,3";"25,0";"62,0";"73,0";"62,0";"20,3";"20,9";"18,9";"948,7";"948,7";"948,4";"1,1";"192,0";"3,6";"1376,90";"0,2"
"08/01/2024";"1200";"29,4";"29,8";"27,7";"58,0";"63,0";"55,0";"20,2";"20,8";"19,4";"948,9";"949,0";"948,7";"2,1";"257,0";"5,9";"2026,20";"0,0"
"08/01/2024";"1300";"31,7";"32,1";"29,4";"44,0";"58,0";"44,0";"18,1";"20,6";"18,1";"948,7";"948,9";"948,7";"2,9";"299,0";"6,3";"2693,20";"0,0"
"08/01/2024";"1400";"32,8";"33,4";"31,3";"40,0";"48,0";"38,0";"17,5";"19,3";"16,8";"948,5";"948,8";"948,5";"3,1";"308,0";"7,4";"3336,70";"0,0"
"08/01/2024";"1500";"33,5";"34,5";"32,4";"38,0";"43,0";"36,0";"17,4";"18,8";"17,0";"947,8";"948,5";"947,8";"2,7";"303,0";"7,0";"3158,40";"0,0"
"08/01/2024";"1600";"27,7";"34,4";"27,7";"62,0";"63,0";"38,0";"19,7";"20,0";"15,5";"947,4";"947,8";"947,3";"5,4";"321,0";"11,7";"1625,80";"0,0"
"08/01/2024";"1700";"30,0";"30,2";"27,3";"52,0";"65,0";"49,0";"19,1";"20,7";"17,3";"946,8";"947,4";"946,8";"1,2";"222,0";"11,7";"1475,80";"0,0"
"08/01/2024";"1800";"30,2";"31,5";"30,0";"48,0";"52,0";"44,0";"18,0";"19,4";"17,6";"945,4";"946,8";"945,4";"1,8";"227,0";"5,8";"1544,90";"0,0"
"08/01/2024";"1900";"33,0";"33,0";"30,1";"38,0";"52,0";"38,0";"16,6";"19,6";"16,6";"944,9";"945,4";"944,8";"1,7";"233,0";"3,7";"1102,20";"0,0"
"08/01/2024";"2000";"31,4";"34,7";"31,4";"45,0";"46,0";"33,0";"18,2";"18,3";"15,7";"945,7";"945,8";"944,9";"2,3";"148,0";"8,2";"1084,80";"0,0"
"08/01/2024";"2100";"28,6";"31,5";"28,6";"56,0";"56,0";"45,0";"18,8";"19,1";"17,7";"946,7";"946,7";"945,7";"2,2";"137,0";"9,0";"374,50";"0,0"
"08/01/2024";"2200";"27,2";"28,6";"27,2";"61,0";"61,0";"55,0";"19,0";"19,1";"18,8";"948,1";"948,1";"946,7";"0,5";"194,0";"5,4";"14,20";"0,0"
"08/01/2024";"2300";"26,3";"27,4";"26,3";"61,0";"62,0";"56,0";"18,1";"19,1";"17,7";"949,3";"949,3";"948,1";"2,6";"128,0";"6,1";"";"0,0"
"09/01/2024";"0000";"25,7";"26,6";"25,7";"56,0";"61,0";"55,0";"16,3";"18,3";"16,3";"950,3";"950,7";"949,3";"2,4";"158,0";"8,2";"";"0,0"
"09/01/2024";"0100";"24,3";"25,7";"24,0";"62,0";"63,0";"56,0";"16,6";"16,7";"16,1";"950,1";"950,4";"950,1";"0,8";"193,0";"4,8";"";"0,0"
"09/01/2024";"0200";"24,6";"24,6";"24,0";"63,0";"65,0";"62,0";"17,1";"17,2";"16,6";"948,3";"950,1";"948,2";"0,5";"190,0";"5,3";"";"0,0"
"09/01/2024";"0300";"23,6";"24,9";"23,5";"69,0";"69,0";"61,0";"17,5";"17,5";"16,8";"947,7";"948,3";"947,7";"1,5";"218,0";"4,6";"";"0,0"
"09/01/2024";"0400";"23,4";"24,0";"23,2";"73,0";"73,0";"68,0";"18,3";"18,3";"17,4";"948,4";"948,6";"947,7";"1,0";"208,0";"3,4";"";"0,0"
"09/01/2024";"0500";"23,0";"23,6";"22,7";"78,0";"78,0";"72,0";"18,8";"19,0";"18,2";"948,4";"948,6";"948,4";"2,0";"156,0";"4,1";"";"0,0"
"09/01/2024";"0600";"21,5";"23,0";"21,5";"83,0";"83,0";"78,0";"18,5";"19,0";"18,5";"948,8";"948,8";"948,3";"1,0";"187,0";"4,1";"";"0,0"
"09/01/2024";"0700";"21,3";"21,7";"21,1";"83,0";"84,0";"81,0";"18,3";"18,6";"18,1";"949,0";"949,0";"948,8";"1,9";"154,0";"3,7";"";"0,0"
"09/01/2024";"0800";"21,3";"21,5";"21,2";"83,0";"84,0";"82,0";"18,3";"18,4";"18,2";"949,9";"949,9";"949,0";"0,8";"184,0";"3,7";"";"0,0"
"09/01/2024";"0900";"22,9";"22,9";"20,9";"80,0";"86,0";"80,0";"19,4";"19,4";"18,2";"950,7";"950,7";"949,9";"1,7";"178,0";"3,8";"73,90";"0,0"
"09/01/2024";"1000";"24,8";"24,8";"22,9";"73,0";"80,0";"73,0";"19,6";"19,7";"19,0";"951,3";"951,3";"950,7";"1,8";"178,0";"3,8";"747,00";"0,0"
"09/01/2024";"1100";"26,6";"26,8";"24,7";"61,0";"73,0";"60,0";"18,4";"19,6";"18,2";"951,9";"951,9";"951,3";"3,3";"153,0";"5,8";"1508,40";"0,0"
"09/01/2024";"1200";"28,3";"28,8";"26,5";"52,0";"61,0";"52,0";"17,6";"19,0";"17,6";"951,9";"952,1";"951,8";"1,4";"176,0";"5,5";"2167,20";"0,0"
"09/01/2024";"1300";"29,4";"30,3";"28,3";"49,0";"54,0";"47,0";"17,4";"18,8";"17,3";"951,5";"951,9";"951,5";"2,0";"254,0";"4,5";"2842,90";"0,0"
"09/01/2024";"1400";"30,8";"31,4";"29,4";"45,0";"50,0";"44,0";"17,3";"19,1";"17,2";"950,6";"951,5";"950,6";"2,3";"250,0";"6,0";"3255,40";"0,0"
"09/01/2024";"1500";"31,3";"32,9";"30,7";"46,0";"48,0";"41,0";"18,2";"19,7";"17,4";"949,4";"950,6";"949,4";"2,0";"252,0";"6,0";"2978,30";"0,0"
"09/01/2024";"1600";"33,3";"33,5";"31,4";"38,0";"48,0";"38,0";"17,0";"19,7";"17,0";"948,3";"949,4";"948,3";"1,6";"214,0";"7,9";"3659,40";"0,0"
"09/01/2024";"1700";"35,2";"35,9";"32,9";"32,0";"40,0";"32,0";"16,2";"18,0";"15,5";"947,1";"948,3";"947,1";"1,3";"174,0";"5,4";"3723,30";"0,0"
"09/01/2024";"1800";"34,0";"35,6";"33,1";"36,0";"37,0";"32,0";"16,9";"18,1";"15,2";"946,5";"947,2";"946,5";"1,5";"232,0";"6,0";"2101,80";"0,0"
"09/01/2024";"1900";"34,4";"35,4";"34,1";"31,0";"36,0";"31,0";"15,0";"17,5";"15,0";"945,4";"946,5";"945,4";"2,3";"262,0";"5,9";"2697,50";"0,0"
"09/01/2024";"2000";"33,3";"34,4";"33,0";"35,0";"38,0";"31,0";"15,6";"16,6";"15,0";"945,3";"945,5";"945,3";"1,0";"211,0";"5,9";"814,50";"0,0"
"09/01/2024";"2100";"32,1";"33,5";"31,9";"37,0";"38,0";"33,0";"15,7";"16,1";"14,8";"945,4";"945,5";"945,3";"1,3";"169,0";"4,7";"359,60";"0,0"
"09/01/2024";"2200";"29,7";"32,1";"29,7";"48,0";"48,0";"37,0";"17,6";"17,6";"15,7";"946,9";"946,9";"945,3";"0,5";"192,0";"5,1";"58,40";"0,0"
"09/01/2024";"2300";"29,1";"29,8";"28,9";"54,0";"54,0";"48,0";"18,9";"18,9";"17,5";"948,1";"948,1";"946,9";"1,7";"150,0";"5,8";"";"0,0"
"10/01/2024";"0000";"24,7";"29,2";"24,7";"64,0";"67,0";"51,0";"17,5";"18,9";"17,4";"950,0";"950,0";"948,1";"4,4";"186,0";"13,1";"";"0,0"
"10/01/2024";"0100";"25,0";"25,1";"24,6";"66,0";"66,0";"62,0";"18,2";"18,3";"17,2";"950,6";"950,6";"949,9";"1,3";"186,0";"9,3";"";"0,0"
"10/01/2024";"0200";"23,8";"25,1";"23,5";"69,0";"74,0";"65,0";"17,7";"18,6";"17,7";"950,4";"950,8";"950,4";"2,0";"176,0";"6,1";"";"0,0"
"10/01/2024";"0300";"22,3";"24,3";"22,2";"74,0";"81,0";"64,0";"17,3";"18,7";"17,0";"950,4";"951,1";"950,3";"1,5";"235,0";"6,7";"";"0,0"
"10/01/2024";"0400";"22,8";"23,0";"22,3";"70,0";"74,0";"68,0";"17,1";"17,5";"16,8";"949,8";"950,4";"949,7";"1,2";"200,0";"3,7";"";"0,0"
"10/01/2024";"0500";"21,7";"23,0";"21,7";"80,0";"80,0";"69,0";"18,0";"18,0";"17,0";"949,5";"949,8";"949,5";"1,7";"164,0";"3,2";"";"0,0"
"10/01/2024";"0600";"21,4";"22,5";"21,3";"83,0";"84,0";"76,0";"18,5";"18,6";"17,8";"949,2";"949,5";"949,1";"1,5";"179,0";"3,7";"";"0,0"
"10/01/2024";"0700";"21,1";"21,5";"21,0";"84,0";"85,0";"82,0";"18,4";"18,5";"18,1";"949,0";"949,4";"949,0";"0,9";"204,0";"2,1";"";"0,0"
"10/01/2024";"0800";"21,3";"21,3";"20,8";"84,0";"86,0";"84,0";"18,4";"18,6";"18,4";"949,5";"949,5";"949,0";"1,0";"186,0";"2,3";"";"0,0"
"10/01/2024";"0900";"21,8";"21,8";"20,8";"82,0";"87,0";"82,0";"18,6";"18,7";"18,1";"949,4";"949,6";"949,4";"0,1";"196,0";"1,4";"79,90";"0,0"
"10/01/2024";"1000";"24,3";"24,8";"21,8";"72,0";"82,0";"72,0";"19,0";"19,9";"18,6";"949,6";"949,8";"949,4";"0,6";"191,0";"1,6";"678,90";"0,0"
"10/01/2024";"1100";"26,0";"26,0";"24,3";"65,0";"73,0";"64,0";"18,9";"19,6";"18,2";"950,0";"950,0";"949,5";"1,7";"164,0";"3,7";"1502,80";"0,0"
"10/01/2024";"1200";"28,8";"28,8";"26,0";"59,0";"65,0";"58,0";"19,9";"19,9";"18,2";"949,8";"950,0";"949,8";"1,2";"197,0";"3,8";"2144,00";"0,0"
"10/01/2024";"1300";"31,4";"31,5";"27,9";"47,0";"60,0";"47,0";"18,8";"20,2";"17,3";"949,5";"949,8";"949,5";"3,3";"327,0";"6,8";"2304,10";"0,0"
"10/01/2024";"1400";"31,8";"32,1";"29,9";"46,0";"52,0";"45,0";"18,8";"19,7";"18,0";"949,1";"949,6";"949,1";"3,1";"347,0";"9,6";"3077,20";"0,0"
"10/01/2024";"1500";"32,7";"32,8";"30,7";"40,0";"49,0";"40,0";"17,5";"19,1";"17,2";"948,7";"949,2";"948,7";"4,3";"359,0";"8,9";"2467,30";"0,0"
"10/01/2024";"1600";"32,7";"33,7";"31,4";"39,0";"43,0";"37,0";"16,7";"18,3";"16,3";"948,2";"948,8";"948,2";"3,1";"329,0";"8,8";"2810,60";"0,0"
"10/01/2024";"1700";"32,6";"34,1";"31,7";"39,0";"42,0";"35,0";"16,8";"18,0";"15,7";"947,5";"948,2";"947,4";"3,2";"276,0";"9,0";"3250,50";"0,0"
"10/01/2024";"1800";"31,8";"34,0";"31,7";"43,0";"44,0";"35,0";"17,7";"18,8";"16,0";"947,0";"947,5";"947,0";"4,0";"286,0";"8,7";"1907,20";"0,0"
"10/01/2024";"1900";"32,6";"33,6";"31,6";"41,0";"44,0";"37,0";"17,5";"18,9";"16,3";"946,3";"947,0";"946,2";"3,6";"301,0";"8,7";"2319,70";"0,0"
"10/01/2024";"2000";"30,8";"32,6";"30,1";"48,0";"52,0";"41,0";"18,4";"19,3";"17,6";"946,6";"946,6";"946,3";"3,7";"316,0";"9,3";"1016,10";"0,0"
"10/01/2024";"2100";"30,0";"30,9";"29,9";"49,0";"50,0";"47,0";"18,3";"18,6";"18,0";"947,0";"947,1";"946,6";"1,3";"211,0";"6,6";"744,20";"0,0"
"10/01/2024";"2200";"27,4";"30,0";"27,4";"63,0";"63,0";"49,0";"19,7";"19,7";"17,9";"947,6";"947,6";"946,8";"2,8";"139,0";"6,0";"70,70";"0,0"
"10/01/2024";"2300";"26,0";"27,4";"26,0";"69,0";"69,0";"63,0";"20,0";"20,0";"19,8";"948,6";"948,6";"947,6";"2,9";"129,0";"6,2";"";"0,0"
"11/01/2024";"0000";"25,6";"26,0";"25,5";"72,0";"72,0";"69,0";"20,1";"20,1";"19,8";"949,4";"949,4";"948,6";"1,7";"163,0";"5,9";"";"0,0"
"11/01/2024";"0100";"24,8";"25,5";"24,8";"76,0";"76,0";"72,0";"20,3";"20,3";"20,0";"950,2";"950,2";"949,4";"1,8";"162,0";"4,0";"";"0,0"
"11/01/2024";"0200";"23,2";"24,8";"23,2";"88,0";"88,0";"77,0";"21,0";"21,0";"20,3";"950,3";"950,5";"950,2";"1,9";"156,0";"5,2";"";"0,6"
"11/01/2024";"0300";"23,3";"23,4";"23,2";"88,0";"88,0";"87,0";"21,1";"21,2";"21,0";"949,5";"950,3";"949,5";"2,3";"147,0";"4,8";"";"0,0"
"11/01/2024";"0400";"23,1";"23,3";"23,0";"88,0";"89,0";"88,0";"21,0";"21,2";"21,0";"949,5";"949,7";"949,4";"1,2";"180,0";"4,4";"";"0,0"
"11/01/2024";"0500";"22,5";"23,1";"22,4";"98,0";"98,0";"88,0";"22,2";"22,2";"20,8";"948,4";"949,5";"948,4";"1,6";"167,0";"4,0";"";"0,4"
"11/01/2024";"0600";"22,3";"22,5";"22,3";"100,0";"100,0";"98,0";"22,3";"22,5";"22,2";"948,2";"948,4";"948,1";"1,6";"169,0";"3,1";"";"0,0"
"11/01/2024";"0700";"22,6";"22,7";"22,3";"100,0";"100,0";"100,0";"22,6";"22,7";"22,3";"948,3";"948,3";"948,1";"1,0";"193,0";"3,1";"";"0,0"
"11/01/2024";"0800";"23,3";"23,3";"22,6";"89,0";"100,0";"89,0";"21,4";"22,7";"21,4";"948,6";"948,7";"948,2";"2,1";"272,0";"4,8";"";"0,0"
"11/01/2024";"0900";"22,8";"23,3";"22,8";"88,0";"89,0";"87,0";"20,7";"21,3";"20,6";"949,1";"949,1";"948,6";"0,9";"205,0";"4,8";"50,70";"0,0"
"11/01/2024";"1000";"24,1";"24,2";"22,7";"81,0";"88,0";"81,0";"20,7";"21,5";"20,4";"949,4";"949,4";"949,1";"1,2";"211,0";"3,6";"291,90";"0,0"
"11/01/2024";"1100";"25,7";"25,8";"24,1";"70,0";"81,0";"69,0";"19,8";"20,7";"19,4";"949,3";"949,6";"949,3";"2,8";"321,0";"6,7";"1554,20";"0,0"
"11/01/2024";"1200";"27,4";"27,9";"25,6";"63,0";"72,0";"62,0";"19,8";"20,6";"19,4";"949,8";"949,8";"949,3";"3,0";"325,0";"7,2";"1966,50";"0,0"
"11/01/2024";"1300";"29,4";"29,6";"27,3";"54,0";"64,0";"53,0";"19,0";"20,6";"18,8";"949,3";"949,8";"949,3";"4,6";"331,0";"8,5";"2712,50";"0,0"
"11/01/2024";"1400";"30,4";"31,1";"28,7";"49,0";"55,0";"48,0";"18,4";"19,8";"18,4";"948,9";"949,3";"948,9";"4,3";"313,0";"8,4";"2820,60";"0,0"
"11/01/2024";"1500";"32,6";"32,6";"29,7";"45,0";"52,0";"44,0";"18,9";"19,7";"17,7";"948,3";"948,9";"948,3";"3,8";"285,0";"9,5";"3148,60";"0,0"
"11/01/2024";"1600";"30,1";"33,1";"29,5";"52,0";"53,0";"40,0";"19,2";"19,3";"17,2";"947,5";"948,3";"947,5";"3,4";"280,0";"10,9";"2322,40";"0,0"
"11/01/2024";"1700";"30,6";"33,1";"27,9";"47,0";"63,0";"43,0";"18,0";"21,8";"17,3";"947,0";"947,5";"946,5";"5,3";"315,0";"10,2";"2837,50";"0,0"
"11/01/2024";"1800";"22,8";"30,6";"21,9";"";"";"";"";"";"";"947,0";"947,7";"946,8";"1,6";"223,0";"16,4";"295,00";"5,0"
"11/01/2024";"1900";"24,3";"24,3";"22,8";"88,0";"100,0";"87,0";"22,2";"23,3";"21,7";"946,1";"947,1";"946,1";"1,8";"250,0";"3,8";"582,10";"0,0"
"11/01/2024";"2000";"26,3";"26,3";"24,2";"74,0";"89,0";"73,0";"21,3";"22,4";"20,8";"946,1";"946,1";"945,8";"2,2";"287,0";"5,3";"1061,50";"0,0"
"11/01/2024";"2100";"25,1";"26,2";"25,1";"78,0";"78,0";"73,0";"20,9";"21,3";"20,6";"946,2";"946,4";"946,1";"1,1";"222,0";"4,9";"492,00";"0,0"
"11/01/2024";"2200";"24,8";"25,1";"24,3";"81,0";"83,0";"78,0";"21,2";"21,2";"20,9";"947,2";"947,2";"946,2";"3,0";"245,0";"5,5";"40,40";"0,0"
"11/01/2024";"2300";"24,2";"25,0";"24,2";"81,0";"81,0";"78,0";"20,8";"21,3";"20,5";"947,8";"947,8";"947,2";"3,5";"242,0";"7,1";"";"0,0"
"12/01/2024";"0000";"24,1";"24,2";"24,1";"82,0";"82,0";"81,0";"20,8";"20,9";"20,7";"948,1";"948,1";"947,7";"2,1";"224,0";"6,1";"";"0,0"
"12/01/2024";"0100";"23,9";"24,1";"23,8";"84,0";"84,0";"82,0";"20,9";"21,0";"20,8";"948,2";"948,4";"948,1";"0,0";"197,0";"3,3";"";"0,0"
"12/01/2024";"0200";"23,8";"24,0";"23,8";"83,0";"85,0";"82,0";"20,7";"21,2";"20,7";"947,8";"948,3";"947,8";"0,0";"197,0";"0,6";"";"0,0"
"12/01/2024";"0300";"23,2";"23,8";"23,2";"89,0";"89,0";"83,0";"21,2";"21,3";"20,7";"947,2";"947,8";"947,2";"0,9";"182,0";"1,5";"";"0,0"
"12/01/2024";"0400";"23,2";"23,5";"23,0";"88,0";"90,0";"87,0";"21,1";"21,4";"20,9";"946,6";"947,2";"946,6";"1,6";"190,0";"2,2";"";"0,0"
"12/01/2024";"0500";"23,5";"23,8";"23,2";"86,0";"88,0";"84,0";"21,1";"21,2";"20,8";"946,7";"946,7";"946,5";"0,9";"189,0";"2,4";"";"0,0"
"12/01/2024";"0600";"23,0";"23,5";"22,8";"91,0";"92,0";"86,0";"21,5";"21,5";"20,9";"946,9";"947,0";"946,7";"0,4";"193,0";"2,2";"";"0,0"
"12/01/2024";"0700";"23,0";"23,4";"22,9";"85,0";"91,0";"84,0";"20,4";"21,5";"20,3";"946,7";"946,9";"946,7";"0,2";"199,0";"2,6";"";"0,0"
"12/01/2024";"0800";"22,3";"23,0";"22,3";"88,0";"88,0";"85,0";"20,2";"20,5";"20,1";"946,6";"946,7";"946,4";"1,5";"223,0";"2,3";"";"0,0"
"12/01/2024";"0900";"22,3";"22,4";"22,1";"93,0";"93,0";"88,0";"21,1";"21,1";"20,2";"947,1";"947,1";"946,5";"1,5";"229,0";"4,0";"65,40";"0,0"
"12/01/2024";"1000";"23,5";"23,5";"22,3";"89,0";"98,0";"89,0";"21,5";"22,3";"21,1";"947,5";"947,6";"947,1";"1,8";"232,0";"3,8";"471,80";"0,0"
"12/01/2024";"1100";"23,7";"23,8";"23,3";"88,0";"89,0";"86,0";"21,5";"21,6";"20,9";"948,1";"948,1";"947,5";"1,8";"223,0";"3,3";"533,90";"0,2"
"12/01/2024";"1200";"23,9";"24,0";"23,6";"89,0";"89,0";"88,0";"21,9";"22,2";"21,5";"948,7";"948,7";"948,1";"1,2";"204,0";"2,8";"679,00";"0,4"
"12/01/2024";"1300";"26,5";"26,5";"23,7";"75,0";"89,0";"75,0";"21,8";"22,2";"21,2";"948,8";"948,9";"948,7";"0,6";"198,0";"2,0";"1413,50";"0,0"
"12/01/2024";"1400";"28,4";"28,6";"26,5";"63,0";"77,0";"62,0";"20,6";"22,6";"20,2";"948,1";"948,8";"948,1";"2,4";"213,0";"4,7";"3301,00";"0,0"
"12/01/2024";"1500";"26,8";"29,4";"26,8";"67,0";"67,0";"60,0";"20,2";"21,9";"20,2";"947,5";"948,1";"947,4";"5,4";"251,0";"9,3";"2677,30";"0,0"
"12/01/2024";"1600";"27,8";"27,9";"25,6";"68,0";"78,0";"62,0";"21,4";"22,8";"19,9";"946,9";"947,6";"946,9";"0,4";"198,0";"9,3";"1255,80";"0,2"
"12/01/2024";"1700";"23,5";"28,1";"23,5";"85,0";"87,0";"66,0";"20,8";"22,4";"20,7";"946,8";"947,1";"946,6";"1,0";"176,0";"8,0";"386,50";"6,8"
